cp_depart_int,cp_depart_texte,cp_final_int,cp_final_texte,libelle_cp,num_departement_texte,nom_departement,region_tech
35007,35007,35700,35700,RENNES CEDEX,35,Ille-et-Vilaine,Bretagne
35006,35006,35700,35700,RENNES CEDEX,35,Ille-et-Vilaine,Bretagne
35004,35004,35700,35700,RENNES CEDEX,35,Ille-et-Vilaine,Bretagne
35003,35003,35700,35700,RENNES CEDEX,35,Ille-et-Vilaine,Bretagne
35002,35002,35700,35700,RENNES CEDEX,35,Ille-et-Vilaine,Bretagne
35720,35720,35720,35720,LANHELIN,35,Ille-et-Vilaine,Bretagne
35730,35730,35730,35730,PLEURTUIT,35,Ille-et-Vilaine,Bretagne
35743,35743,35740,35740,PACE CEDEX,35,Ille-et-Vilaine,Bretagne
35742,35742,35740,35740,PACE CEDEX,35,Ille-et-Vilaine,Bretagne
35741,35741,35740,35740,PACE CEDEX,35,Ille-et-Vilaine,Bretagne
35740,35740,35740,35740,PACE,35,Ille-et-Vilaine,Bretagne
35750,35750,35750,35750,BLERUAIS,35,Ille-et-Vilaine,Bretagne
35161,35161,35750,35750,MONTFORT SUR MEU CEDEX,35,Ille-et-Vilaine,Bretagne
35769,35769,35760,35760,ST GREGOIRE CEDEX,35,Ille-et-Vilaine,Bretagne
35767,35767,35760,35760,ST GREGOIRE CEDEX,35,Ille-et-Vilaine,Bretagne
35763,35763,35760,35760,ST GREGOIRE CEDEX,35,Ille-et-Vilaine,Bretagne
35762,35762,35760,35760,ST GREGOIRE CEDEX,35,Ille-et-Vilaine,Bretagne
35761,35761,35760,35760,ST GREGOIRE CEDEX,35,Ille-et-Vilaine,Bretagne
35760,35760,35760,35760,MONTGERMONT,35,Ille-et-Vilaine,Bretagne
35772,35772,35770,35770,VERN SUR SEICHE CEDEX,35,Ille-et-Vilaine,Bretagne
35771,35771,35770,35770,VERN SUR SEICHE CEDEX,35,Ille-et-Vilaine,Bretagne
35770,35770,35770,35770,VERN SUR SEICHE,35,Ille-et-Vilaine,Bretagne
35780,35780,35780,35780,LA RICHARDAIS,35,Ille-et-Vilaine,Bretagne
35802,35802,35800,35800,DINARD CEDEX,35,Ille-et-Vilaine,Bretagne
35800,35800,35800,35800,DINARD,35,Ille-et-Vilaine,Bretagne
35831,35831,35830,35830,BETTON CEDEX,35,Ille-et-Vilaine,Bretagne
35830,35830,35830,35830,BETTON,35,Ille-et-Vilaine,Bretagne
35850,35850,35850,35850,GEVEZE,35,Ille-et-Vilaine,Bretagne
35870,35870,35870,35870,LE MINIHIC SUR RANCE,35,Ille-et-Vilaine,Bretagne
35890,35890,35890,35890,BOURG DES COMPTES,35,Ille-et-Vilaine,Bretagne
35960,35960,35960,35960,LE VIVIER SUR MER,35,Ille-et-Vilaine,Bretagne
36028,36028,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36026,36026,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36025,36025,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36024,36024,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36022,36022,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36021,36021,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36020,36020,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36019,36019,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36018,36018,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36016,36016,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36015,36015,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36014,36014,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36012,36012,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36008,36008,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36007,36007,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36006,36006,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36005,36005,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36004,36004,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36003,36003,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36002,36002,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36001,36001,36000,36000,CHATEAUROUX CEDEX,36,Indre,Centre-Nord
36000,36000,36000,36000,CHATEAUROUX,36,Indre,Centre-Nord
36107,36107,36100,36100,ISSOUDUN CEDEX,36,Indre,Centre-Nord
36105,36105,36100,36100,ISSOUDUN CEDEX,36,Indre,Centre-Nord
36104,36104,36100,36100,ISSOUDUN CEDEX,36,Indre,Centre-Nord
36103,36103,36100,36100,ISSOUDUN CEDEX,36,Indre,Centre-Nord
36102,36102,36100,36100,ISSOUDUN CEDEX,36,Indre,Centre-Nord
36101,36101,36100,36100,ISSOUDUN CEDEX,36,Indre,Centre-Nord
36100,36100,36100,36100,LES BORDES,36,Indre,Centre-Nord
36110,36110,36110,36110,BAUDRES,36,Indre,Centre-Nord
36120,36120,36120,36120,AMBRAULT,36,Indre,Centre-Nord
36131,36131,36130,36130,DEOLS CEDEX,36,Indre,Centre-Nord
36130,36130,36130,36130,COINGS,36,Indre,Centre-Nord
36140,36140,36140,36140,AIGURANDE,36,Indre,Centre-Nord
36150,36150,36150,36150,AIZE,36,Indre,Centre-Nord
36160,36160,36160,36160,CHAMPILLET,36,Indre,Centre-Nord
36170,36170,36170,36170,LA CHATRE LANGLIN,36,Indre,Centre-Nord
36180,36180,36180,36180,FREDILLE,36,Indre,Centre-Nord
36190,36190,36190,36190,CUZION,36,Indre,Centre-Nord
36200,36200,36200,36200,ARGENTON SUR CREUSE,36,Indre,Centre-Nord
36210,36210,36210,36210,ANJOUIN,36,Indre,Centre-Nord
36220,36220,36220,36220,FONTGOMBAULT,36,Indre,Centre-Nord
36230,36230,36230,36230,BUXIERES D AILLAC,36,Indre,Centre-Nord
36240,36240,36240,36240,ECUEILLE,36,Indre,Centre-Nord
36255,36255,36250,36250,ST MAUR CEDEX,36,Indre,Centre-Nord
36250,36250,36250,36250,NIHERNE,36,Indre,Centre-Nord
36260,36260,36260,36260,DIOU,36,Indre,Centre-Nord
36270,36270,36270,36270,BARAIZE,36,Indre,Centre-Nord
36290,36290,36290,36290,AZAY LE FERRON,36,Indre,Centre-Nord
36301,36301,36300,36300,LE BLANC CEDEX,36,Indre,Centre-Nord
36300,36300,36300,36300,LE BLANC,36,Indre,Centre-Nord
36310,36310,36310,36310,BEAULIEU,36,Indre,Centre-Nord
36320,36320,36320,36320,VILLEDIEU SUR INDRE,36,Indre,Centre-Nord
36330,36330,36330,36330,ARTHON,36,Indre,Centre-Nord
36340,36340,36340,36340,CLUIS,36,Indre,Centre-Nord
36350,36350,36350,36350,LUANT,36,Indre,Centre-Nord
36360,36360,36360,36360,FAVEROLLES,36,Indre,Centre-Nord
36370,36370,36370,36370,BELABRE,36,Indre,Centre-Nord
36400,36400,36400,36400,LA BERTHENOUX,36,Indre,Centre-Nord
36501,36501,36500,36500,BUZANCAIS CEDEX,36,Indre,Centre-Nord
36500,36500,36500,36500,ARGY,36,Indre,Centre-Nord
36600,36600,36600,36600,FONTGUENAND,36,Indre,Centre-Nord
36700,36700,36700,36700,ARPHEUILLES,36,Indre,Centre-Nord
36800,36800,36800,36800,CHASSENEUIL,36,Indre,Centre-Nord
37000,37000,37000,37000,TOURS,37,Indre-et-Loire,Centre-Nord
37928,37928,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37926,37926,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37925,37925,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37924,37924,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37917,37917,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37206,37206,37100,37100,TOURS CEDEX 3,37,Indre-et-Loire,Centre-Nord
37205,37205,37100,37100,TOURS CEDEX 3,37,Indre-et-Loire,Centre-Nord
37204,37204,37100,37100,TOURS CEDEX 3,37,Indre-et-Loire,Centre-Nord
37100,37100,37100,37100,TOURS,37,Indre-et-Loire,Centre-Nord
37097,37097,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37095,37095,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37082,37082,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37081,37081,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37079,37079,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37075,37075,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37074,37074,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37073,37073,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37072,37072,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37071,37071,37100,37100,TOURS CEDEX 2,37,Indre-et-Loire,Centre-Nord
37060,37060,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37059,37059,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37058,37058,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37048,37048,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37044,37044,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37043,37043,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37042,37042,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37041,37041,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37038,37038,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37035,37035,37100,37100,TOURS CEDEX 9,37,Indre-et-Loire,Centre-Nord
37034,37034,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37033,37033,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37032,37032,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37029,37029,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37028,37028,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37027,37027,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37026,37026,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37025,37025,37100,37100,TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37024,37024,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37023,37023,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37022,37022,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37021,37021,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37020,37020,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37019,37019,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37018,37018,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37017,37017,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37016,37016,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37015,37015,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37014,37014,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37013,37013,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37012,37012,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37011,37011,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37010,37010,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37009,37009,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37008,37008,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37006,37006,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37005,37005,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37004,37004,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37002,37002,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37001,37001,37100,37100,TOURS CEDEX 1,37,Indre-et-Loire,Centre-Nord
37110,37110,37110,37110,AUTRECHE,37,Indre-et-Loire,Centre-Nord
37120,37120,37120,37120,ASSAY,37,Indre-et-Loire,Centre-Nord
37130,37130,37130,37130,BREHEMONT,37,Indre-et-Loire,Centre-Nord
37140,37140,37140,37140,BENAIS,37,Indre-et-Loire,Centre-Nord
37150,37150,37150,37150,BLERE,37,Indre-et-Loire,Centre-Nord
37160,37160,37160,37160,ABILLY,37,Indre-et-Loire,Centre-Nord
37176,37176,37170,37170,CHAMBRAY LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37175,37175,37170,37170,CHAMBRAY LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37174,37174,37170,37170,CHAMBRAY LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37173,37173,37170,37170,CHAMBRAY LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37172,37172,37170,37170,CHAMBRAY LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37171,37171,37170,37170,CHAMBRAY LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37170,37170,37170,37170,CHAMBRAY LES TOURS,37,Indre-et-Loire,Centre-Nord
37190,37190,37190,37190,AZAY LE RIDEAU,37,Indre-et-Loire,Centre-Nord
37200,37200,37200,37200,TOURS,37,Indre-et-Loire,Centre-Nord
37210,37210,37210,37210,CHANCAY,37,Indre-et-Loire,Centre-Nord
37220,37220,37220,37220,AVON LES ROCHES,37,Indre-et-Loire,Centre-Nord
37230,37230,37230,37230,FONDETTES,37,Indre-et-Loire,Centre-Nord
37240,37240,37240,37240,BOSSEE,37,Indre-et-Loire,Centre-Nord
37250,37250,37250,37250,MONTBAZON,37,Indre-et-Loire,Centre-Nord
37260,37260,37260,37260,ARTANNES SUR INDRE,37,Indre-et-Loire,Centre-Nord
37270,37270,37270,37270,ATHEE SUR CHER,37,Indre-et-Loire,Centre-Nord
37290,37290,37290,37290,BOSSAY SUR CLAISE,37,Indre-et-Loire,Centre-Nord
37306,37306,37300,37300,JOUE LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37305,37305,37300,37300,JOUE LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37304,37304,37300,37300,JOUE LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37303,37303,37300,37300,JOUE LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37302,37302,37300,37300,JOUE LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37301,37301,37300,37300,JOUE LES TOURS CEDEX,37,Indre-et-Loire,Centre-Nord
37300,37300,37300,37300,JOUE LES TOURS,37,Indre-et-Loire,Centre-Nord
37310,37310,37310,37310,AZAY SUR INDRE,37,Indre-et-Loire,Centre-Nord
37320,37320,37320,37320,CORMERY,37,Indre-et-Loire,Centre-Nord
37330,37330,37330,37330,BRAYE SUR MAULNE,37,Indre-et-Loire,Centre-Nord
37340,37340,37340,37340,AMBILLOU,37,Indre-et-Loire,Centre-Nord
37350,37350,37350,37350,BARROU,37,Indre-et-Loire,Centre-Nord
37360,37360,37360,37360,BEAUMONT LA RONCE,37,Indre-et-Loire,Centre-Nord
37370,37370,37370,37370,BUEIL EN TOURAINE,37,Indre-et-Loire,Centre-Nord
37380,37380,37380,37380,CROTELLES,37,Indre-et-Loire,Centre-Nord
37541,37541,37390,37390,ST CYR SUR LOIRE CEDEX,37,Indre-et-Loire,Centre-Nord
37390,37390,37390,37390,CERELLES,37,Indre-et-Loire,Centre-Nord
37403,37403,37400,37400,AMBOISE CEDEX,37,Indre-et-Loire,Centre-Nord
37402,37402,37400,37400,AMBOISE CEDEX,37,Indre-et-Loire,Centre-Nord
37401,37401,37400,37400,AMBOISE CEDEX,37,Indre-et-Loire,Centre-Nord
37400,37400,37400,37400,AMBOISE,37,Indre-et-Loire,Centre-Nord
37420,37420,37420,37420,AVOINE,37,Indre-et-Loire,Centre-Nord
37460,37460,37460,37460,BEAUMONT VILLAGE,37,Indre-et-Loire,Centre-Nord
37502,37502,37500,37500,CHINON CEDEX,37,Indre-et-Loire,Centre-Nord
37501,37501,37500,37500,CHINON CEDEX,37,Indre-et-Loire,Centre-Nord
37500,37500,37500,37500,ANCHE,37,Indre-et-Loire,Centre-Nord
37510,37510,37510,37510,BALLAN MIRE,37,Indre-et-Loire,Centre-Nord
37521,37521,37520,37520,LA RICHE CEDEX,37,Indre-et-Loire,Centre-Nord
37520,37520,37520,37520,LA RICHE,37,Indre-et-Loire,Centre-Nord
37530,37530,37530,37530,CANGEY,37,Indre-et-Loire,Centre-Nord
37542,37542,37540,37540,ST CYR SUR LOIRE CEDEX,37,Indre-et-Loire,Centre-Nord
37540,37540,37540,37540,ST CYR SUR LOIRE,37,Indre-et-Loire,Centre-Nord
37554,37554,37550,37550,ST AVERTIN CEDEX,37,Indre-et-Loire,Centre-Nord
37553,37553,37550,37550,ST AVERTIN CEDEX,37,Indre-et-Loire,Centre-Nord
37552,37552,37550,37550,ST AVERTIN CEDEX,37,Indre-et-Loire,Centre-Nord
37551,37551,37550,37550,ST AVERTIN CEDEX,37,Indre-et-Loire,Centre-Nord
37550,37550,37550,37550,ST AVERTIN,37,Indre-et-Loire,Centre-Nord
37602,37602,37600,37600,LOCHES CEDEX,37,Indre-et-Loire,Centre-Nord
37601,37601,37600,37600,LOCHES CEDEX,37,Indre-et-Loire,Centre-Nord
37600,37600,37600,37600,BEAULIEU LES LOCHES,37,Indre-et-Loire,Centre-Nord
37705,37705,37700,37700,ST PIERRE DES CORPS CEDEX,37,Indre-et-Loire,Centre-Nord
37703,37703,37700,37700,ST PIERRE DES CORPS CEDEX,37,Indre-et-Loire,Centre-Nord
37702,37702,37700,37700,ST PIERRE DES CORPS CEDEX,37,Indre-et-Loire,Centre-Nord
37701,37701,37700,37700,ST PIERRE DES CORPS CEDEX,37,Indre-et-Loire,Centre-Nord
37700,37700,37700,37700,ST PIERRE DES CORPS,37,Indre-et-Loire,Centre-Nord
37800,37800,37800,37800,ANTOGNY LE TILLAC,37,Indre-et-Loire,Centre-Nord
38821,38821,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38816,38816,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38811,38811,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38054,38054,38000,38000,GRENOBLE CEDEX 9,38,Isère,AURA
38051,38051,38000,38000,GRENOBLE CEDEX 9,38,Isère,AURA
38050,38050,38000,38000,GRENOBLE CEDEX 9,38,Isère,AURA
38048,38048,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38047,38047,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38043,38043,38000,38000,GRENOBLE CEDEX 9,38,Isère,AURA
38042,38042,38000,38000,GRENOBLE CEDEX 9,38,Isère,AURA
38041,38041,38000,38000,GRENOBLE CEDEX 9,38,Isère,AURA
38037,38037,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38036,38036,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38035,38035,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38034,38034,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38033,38033,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38032,38032,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38031,38031,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38030,38030,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38029,38029,38000,38000,GRENOBLE CEDEX 2,38,Isère,AURA
38028,38028,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38027,38027,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38026,38026,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38025,38025,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38024,38024,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38023,38023,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38022,38022,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38021,38021,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38020,38020,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38019,38019,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38018,38018,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38017,38017,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38016,38016,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38015,38015,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38014,38014,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38013,38013,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38012,38012,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38011,38011,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38010,38010,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38009,38009,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38008,38008,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38007,38007,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38006,38006,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38005,38005,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38004,38004,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38003,38003,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38002,38002,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38001,38001,38000,38000,GRENOBLE CEDEX 1,38,Isère,AURA
38000,38000,38000,38000,GRENOBLE,38,Isère,AURA
38297,38297,38070,38070,ST QUENTIN FALLAVIER CEDEX,38,Isère,AURA
38295,38295,38070,38070,ST QUENTIN FALLAVIER CEDEX,38,Isère,AURA
38291,38291,38070,38070,ST QUENTIN FALLAVIER CEDEX,38,Isère,AURA
38077,38077,38070,38070,ST QUENTIN FALLAVIER CEDEX,38,Isère,AURA
38074,38074,38070,38070,ST QUENTIN FALLAVIER CEDEX,38,Isère,AURA
38070,38070,38070,38070,ST QUENTIN FALLAVIER,38,Isère,AURA
38081,38081,38080,38080,L ISLE D ABEAU CEDEX,38,Isère,AURA
38080,38080,38080,38080,FOUR,38,Isère,AURA
38096,38096,38090,38090,VILLEFONTAINE CEDEX,38,Isère,AURA
38093,38093,38090,38090,VILLEFONTAINE CEDEX,38,Isère,AURA
38092,38092,38090,38090,VILLEFONTAINE CEDEX,38,Isère,AURA
38091,38091,38090,38090,VILLEFONTAINE CEDEX,38,Isère,AURA
38090,38090,38090,38090,BONNEFAMILLE,38,Isère,AURA
38100,38100,38100,38100,GRENOBLE,38,Isère,AURA
38357,38357,38110,38110,LA TOUR DU PIN CEDEX,38,Isère,AURA
38354,38354,38110,38110,LA TOUR DU PIN CEDEX,38,Isère,AURA
38353,38353,38110,38110,LA TOUR DU PIN CEDEX,38,Isère,AURA
38352,38352,38110,38110,LA TOUR DU PIN CEDEX,38,Isère,AURA
38351,38351,38110,38110,LA TOUR DU PIN CEDEX,38,Isère,AURA
38110,38110,38110,38110,LA BATIE MONTGASCON,38,Isère,AURA
38112,38112,38112,38112,AUTRANS MEAUDRE EN VERCORS,38,Isère,AURA
38113,38113,38113,38113,VEUREY VOROIZE,38,Isère,AURA
38114,38114,38114,38114,ALLEMOND,38,Isère,AURA
38118,38118,38118,38118,HIERES SUR AMBY,38,Isère,AURA
38119,38119,38119,38119,PIERRE CHATEL,38,Isère,AURA
38524,38524,38120,38120,ST EGREVE CEDEX,38,Isère,AURA
38523,38523,38120,38120,ST EGREVE CEDEX,38,Isère,AURA
38522,38522,38120,38120,ST EGREVE CEDEX,38,Isère,AURA
38521,38521,38120,38120,ST EGREVE CEDEX,38,Isère,AURA
38120,38120,38120,38120,FONTANIL CORNILLON,38,Isère,AURA
38205,38205,38121,38121,VIENNE CEDEX,38,Isère,AURA
38204,38204,38121,38121,VIENNE CEDEX,38,Isère,AURA
38121,38121,38121,38121,CHONAS L AMBALLAN,38,Isère,AURA
38783,38783,38122,38122,PONT EVEQUE CEDEX,38,Isère,AURA
38122,38122,38122,38122,CHALON,38,Isère,AURA
38436,38436,38130,38130,ECHIROLLES CEDEX,38,Isère,AURA
38435,38435,38130,38130,ECHIROLLES CEDEX,38,Isère,AURA
38434,38434,38130,38130,ECHIROLLES CEDEX,38,Isère,AURA
38433,38433,38130,38130,ECHIROLLES CEDEX,38,Isère,AURA
38432,38432,38130,38130,ECHIROLLES CEDEX,38,Isère,AURA
38431,38431,38130,38130,ECHIROLLES CEDEX,38,Isère,AURA
38130,38130,38130,38130,ECHIROLLES,38,Isère,AURA
38134,38134,38134,38134,ST JOSEPH DE RIVIERE,38,Isère,AURA
38138,38138,38138,38138,LES COTES D AREY,38,Isère,AURA
38148,38148,38140,38140,RIVES SUR FURE CEDEX,38,Isère,AURA
38147,38147,38140,38140,RIVES SUR FURE CEDEX,38,Isère,AURA
38146,38146,38140,38140,RIVES SUR FURE CEDEX,38,Isère,AURA
38140,38140,38140,38140,APPRIEU,38,Isère,AURA
38142,38142,38142,38142,AURIS,38,Isère,AURA
38144,38144,38144,38144,NOTRE DAME DE VAULX,38,Isère,AURA
38556,38556,38150,38150,ST MAURICE L EXIL CEDEX,38,Isère,AURA
38555,38555,38150,38150,ST MAURICE L EXIL CEDEX,38,Isère,AURA
38554,38554,38150,38150,ST MAURICE L EXIL CEDEX,38,Isère,AURA
38152,38152,38150,38150,ROUSSILLON CEDEX,38,Isère,AURA
38150,38150,38150,38150,AGNIN,38,Isère,AURA
38165,38165,38160,38160,ST MARCELLIN CEDEX,38,Isère,AURA
38164,38164,38160,38160,ST MARCELLIN CEDEX,38,Isère,AURA
38163,38163,38160,38160,ST MARCELLIN CEDEX,38,Isère,AURA
38162,38162,38160,38160,ST MARCELLIN CEDEX,38,Isère,AURA
38161,38161,38160,38160,ST MARCELLIN CEDEX,38,Isère,AURA
38160,38160,38160,38160,BEAUVOIR EN ROYANS,38,Isère,AURA
38174,38174,38170,38170,SEYSSINET PARISET CEDEX,38,Isère,AURA
38172,38172,38170,38170,SEYSSINET PARISET CEDEX,38,Isère,AURA
38171,38171,38170,38170,SEYSSINET PARISET CEDEX,38,Isère,AURA
38170,38170,38170,38170,SEYSSINET PARISET,38,Isère,AURA
38180,38180,38180,38180,SEYSSINS,38,Isère,AURA
38926,38926,38190,38190,CROLLES CEDEX,38,Isère,AURA
38191,38191,38190,38190,BRIGNOUD CEDEX,38,Isère,AURA
38190,38190,38190,38190,LES ADRETS,38,Isère,AURA
38217,38217,38200,38200,VIENNE CEDEX,38,Isère,AURA
38216,38216,38200,38200,VIENNE CEDEX,38,Isère,AURA
38211,38211,38200,38200,VIENNE CEDEX,38,Isère,AURA
38209,38209,38200,38200,VIENNE CEDEX,38,Isère,AURA
38208,38208,38200,38200,VIENNE CEDEX,38,Isère,AURA
38206,38206,38200,38200,VIENNE CEDEX,38,Isère,AURA
38203,38203,38200,38200,VIENNE CEDEX,38,Isère,AURA
